Time,R Scale 1,R Scale 2,G Speed,SV,Longitude,Latitude,raw1,raw2,raw3,raw4
16:13:58.415,78,54,0,12,120.6863632,24.3181095,3114549,0,1247978,0
16:13:58.515,78,54,0,12,120.6863632,24.3181095,3116585,0,1245656,0
16:13:58.615,79,54,0,11,120.6863632,24.3181095,3127071,0,1233768,0
16:13:58.715,78,53,0,11,120.6863632,24.3181095,3123002,0,1228864,0
16:13:58.850,78,53,0,11,120.6863632,24.3181114,3123187,0,1228635,0
16:13:58.911,78,53,0,11,120.6863632,24.3181114,3123187,0,1228635,0
16:13:59.068,79,54,0,11,120.6863632,24.3181114,3126384,0,1231251,0
16:13:59.102,79,54,0,11,120.6863632,24.3181114,3126384,0,1231251,0
16:13:59.259,79,55,0,11,120.6863632,24.3181114,3127036,0,1254774,0
16:13:59.309,79,57,0,11,120.6863632,24.3181114,3125687,0,1304986,0
16:13:59.476,78,59,0,11,120.6863480,24.3181114,3115067,0,1342377,0
16:13:59.509,78,59,0,11,120.6863480,24.3181114,3115067,0,1342377,0
16:13:59.610,78,51,0,11,120.6863480,24.3181114,3108706,0,1171660,0
16:13:59.709,78,51,0,11,120.6863480,24.3181114,3108706,0,1171660,0
16:13:59.808,78,51,0,11,120.6863480,24.3181114,3117944,0,1180820,0
16:13:59.908,78,51,0,10,120.6863480,24.3181114,3109310,0,1180635,0
16:14:00.008,78,51,0,10,120.6863480,24.3181114,3108348,0,1177256,0
16:14:00.176,78,51,0,10,120.6863480,24.3181114,3116593,0,1176224,0
16:14:00.216,78,51,0,10,120.6863480,24.3181114,3118217,0,1175771,0
16:14:00.393,78,51,0,10,120.6863480,24.3181133,3111528,0,1175429,0
16:14:00.419,78,51,0,10,120.6863480,24.3181133,3111528,0,1175429,0
16:14:00.541,78,52,0,9,120.6863480,24.3181133,3123190,0,1186959,0
16:14:00.608,78,52,0,9,120.6863480,24.3181133,3111320,0,1190307,0
16:14:00.706,79,52,0,9,120.6863480,24.3181133,3123886,0,1189263,0
16:14:00.813,78,52,0,9,120.6863480,24.3181133,3122504,0,1189485,0
16:14:00.972,78,52,0,9,120.6863480,24.3181133,3122438,0,1189950,0
16:14:01.005,78,52,0,9,120.6863480,24.3181133,3122438,0,1189950,0
16:14:01.163,78,52,0,9,120.6863480,24.3181133,3119257,0,1190255,0
16:14:01.212,78,52,0,9,120.6863480,24.3181133,3116575,0,1192831,0
16:14:01.370,78,52,0,9,120.6863480,24.3181133,3119063,0,1200195,0
16:14:01.405,79,52,0,9,120.6863480,24.3181133,3124366,0,1199935,0
16:14:01.563,79,52,0,9,120.6863480,24.3181114,3125092,0,1199881,0
16:14:01.613,79,52,0,9,120.6863480,24.3181114,3125092,0,1199881,0
16:14:01.770,79,52,0,9,120.6863480,24.3181114,3126993,0,1199148,0
16:14:01.805,79,52,0,9,120.6863480,24.3181114,3126993,0,1199148,0
16:14:01.973,78,52,0,9,120.6863480,24.3181114,3108274,0,1200327,0
16:14:02.008,78,52,0,9,120.6863480,24.3181114,3121120,0,1199132,0
16:14:02.140,79,52,0,9,120.6863480,24.3181114,3128282,0,1199521,0
16:14:02.206,78,52,0,9,120.6863480,24.3181114,3107772,0,1200252,0
16:14:02.378,78,52,0,9,120.6863480,24.3181133,3120617,0,1199824,0
16:14:02.411,78,52,0,9,120.6863480,24.3181133,3120617,0,1199824,0
16:14:02.511,78,52,0,9,120.6863480,24.3181133,3109812,0,1199306,0
16:14:02.612,78,52,0,9,120.6863327,24.3181133,3121234,0,1199915,0
16:14:02.711,78,52,0,9,120.6863327,24.3181133,3119170,0,1199112,0
16:14:02.889,78,52,0,9,120.6863327,24.3181114,3116108,0,1198757,0
16:14:02.908,78,52,0,9,120.6863327,24.3181114,3116108,0,1198757,0
16:14:03.037,79,52,0,10,120.6863327,24.3181114,3124654,0,1198710,0
16:14:03.105,78,52,0,10,120.6863327,24.3181114,3115470,0,1199423,0
16:14:03.217,78,52,0,10,120.6863327,24.3181114,3117548,0,1199079,0
16:14:03.303,78,52,0,10,120.6863327,24.3181114,3109862,0,1199492,0
16:14:03.455,79,52,0,10,120.6863327,24.3181114,3124288,0,1199099,0
16:14:03.505,79,52,0,10,120.6863327,24.3181114,3124917,0,1198861,0
16:14:03.617,78,52,0,10,120.6863327,24.3181114,3119051,0,1199404,0
16:14:03.701,78,52,0,10,120.6863327,24.3181114,3119051,0,1199404,0
16:14:03.839,78,52,0,10,120.6863327,24.3181114,3122634,0,1200414,0
16:14:03.905,78,52,0,10,120.6863327,24.3181114,3122634,0,1200414,0
16:14:04.020,78,52,0,10,120.6863327,24.3181114,3119275,0,1200526,0
16:14:04.104,79,52,0,10,120.6863327,24.3181114,3124412,0,1200185,0
16:14:04.235,78,51,0,10,120.6863327,24.3181114,3114473,0,1183103,0
16:14:04.301,78,50,0,10,120.6863327,24.3181114,3120598,0,1146116,0
16:14:04.449,78,51,0,9,120.6863327,24.3181114,3119177,0,1170584,0
16:14:04.516,78,56,0,9,120.6863327,24.3181114,3110194,0,1292232,0
16:14:04.600,78,60,0,9,120.6863327,24.3181114,3112441,0,1373886,0
16:14:04.705,79,53,0,10,120.6863327,24.3181114,3125223,0,1226784,0
16:14:04.806,78,43,0,10,120.6863327,24.3181114,3108922,0,989817,0
16:14:04.915,78,46,0,10,120.6863327,24.3181114,3120334,0,1075084,0
16:14:05.014,78,49,0,10,120.6863327,24.3181114,3109391,0,1140932,0
16:14:05.188,78,48,0,10,120.6863327,24.3181114,3118404,0,1113926,0
16:14:05.210,78,48,0,10,120.6863327,24.3181114,3118404,0,1113926,0
16:14:05.348,79,49,0,9,120.6863327,24.3181114,3123965,0,1136438,0
16:14:05.415,78,50,0,9,120.6863327,24.3181114,3117327,0,1142942,0
16:14:05.558,78,50,0,9,120.6863327,24.3181095,3115220,0,1162582,0
16:14:05.608,78,50,0,9,120.6863327,24.3181095,3115220,0,1162582,0
16:14:05.706,78,52,0,9,120.6863327,24.3181095,3116135,0,1191062,0
16:14:05.814,78,52,0,9,120.6863327,24.3181095,3116135,0,1191062,0
16:14:05.956,78,52,0,9,120.6863327,24.3181095,3119656,0,1190271,0
16:14:06.006,78,52,0,9,120.6863327,24.3181095,3121660,0,1189857,0
16:14:06.178,78,52,0,9,120.6863327,24.3181095,3119155,0,1190518,0
16:14:06.211,78,52,0,9,120.6863327,24.3181095,3119155,0,1190518,0
16:14:06.354,78,52,0,9,120.6863327,24.3181095,3117922,0,1190172,0
16:14:06.404,78,52,0,9,120.6863327,24.3181095,3117922,0,1190172,0
16:14:06.574,78,51,0,9,120.6863251,24.3181095,3121979,0,1175801,0
16:14:06.607,78,50,0,9,120.6863251,24.3181095,3121850,0,1151650,0
16:14:06.706,78,50,0,9,120.6863251,24.3181095,3108419,0,1163797,0
16:14:06.804,78,50,0,9,120.6863251,24.3181095,3108419,0,1163797,0
16:14:06.958,78,56,1,9,120.6863251,24.3181095,3119018,0,1285775,0
16:14:07.006,78,56,1,9,120.6863251,24.3181095,3119018,0,1285775,0
16:14:07.175,78,44,1,9,120.6863251,24.3181095,3119357,0,1022175,0
16:14:07.209,78,47,1,9,120.6863251,24.3181095,3102619,0,1080851,0
16:14:07.326,78,50,1,8,120.6863251,24.3181095,3114605,0,1147287,0
16:14:07.400,79,51,1,8,120.6863251,24.3181095,3126034,0,1179604,0
16:14:07.583,78,52,1,8,120.6863251,24.3181095,3102278,0,1208766,0
16:14:07.600,78,52,1,8,120.6863251,24.3181095,3102278,0,1208766,0
16:14:07.700,79,52,1,8,120.6863251,24.3181095,3124963,0,1194311,0
16:14:07.810,79,51,0,8,120.6863251,24.3181095,3124919,0,1181602,0
16:14:07.951,79,51,0,8,120.6863251,24.3181095,3123538,0,1180589,0
16:14:08.001,78,51,0,8,120.6863251,24.3181095,3113558,0,1186268,0
16:14:08.170,79,51,0,8,120.6863251,24.3181095,3125129,0,1186284,0
16:14:08.204,79,51,0,8,120.6863251,24.3181095,3125129,0,1186284,0
16:14:08.340,78,51,0,8,120.6863251,24.3181076,3117015,0,1186756,0
16:14:08.406,78,53,0,8,120.6863251,24.3181076,3115750,0,1210087,0
16:14:08.556,79,55,0,8,120.6863251,24.3181076,3125078,0,1274436,0
16:14:08.606,78,58,0,8,120.6863251,24.3181076,3112658,0,1321129,0
16:14:08.706,79,58,0,8,120.6863251,24.3181076,3124052,0,1331529,0
16:14:08.800,79,58,0,8,120.6863251,24.3181076,3124052,0,1331529,0
16:14:08.970,78,58,0,8,120.6863251,24.3181076,3123001,0,1331272,0
16:14:09.004,78,58,0,8,120.6863251,24.3181076,3123001,0,1331272,0
16:14:09.148,79,57,0,8,120.6863251,24.3181076,3123597,0,1309363,0
16:14:09.214,78,53,0,8,120.6863251,24.3181076,3123077,0,1222967,0
16:14:09.365,78,54,0,9,120.6863251,24.3181095,3120359,0,1244221,0
16:14:09.400,78,54,0,9,120.6863251,24.3181095,3120359,0,1244221,0
16:14:09.564,78,57,0,8,120.6863251,24.3181095,3118734,0,1313420,0
16:14:09.600,78,57,0,8,120.6863251,24.3181095,3118734,0,1313420,0
16:14:09.758,78,58,0,8,120.6863251,24.3181095,3117291,0,1320504,0
16:14:09.808,79,57,0,8,120.6863251,24.3181095,3125773,0,1299265,0
16:14:09.958,78,54,0,8,120.6863251,24.3181095,3123411,0,1247390,0
16:14:10.007,78,57,0,8,120.6863251,24.3181095,3116103,0,1304070,0
16:14:10.125,78,60,0,8,120.6863251,24.3181095,3122206,0,1376273,0
16:14:10.215,78,59,0,8,120.6863251,24.3181095,3116558,0,1352146,0
16:14:10.331,78,59,0,8,120.6863251,24.3181095,3116558,0,1352146,0
16:14:10.413,78,46,0,8,120.6863251,24.3181095,3105930,0,1061388,0
16:14:10.539,78,47,0,8,120.6863251,24.3181095,3099287,0,1079868,0
16:14:10.604,78,49,0,8,120.6863251,24.3181095,3089963,0,1128262,0
16:14:10.735,78,49,0,8,120.6863251,24.3181095,3103819,0,1138555,0
16:14:10.802,78,51,0,8,120.6863251,24.3181095,3103583,0,1168477,0
16:14:10.918,78,51,0,9,120.6863251,24.3181095,3102506,0,1186161,0
16:14:11.000,78,51,0,9,120.6863251,24.3181095,3104654,0,1184312,0
16:14:11.144,78,51,0,8,120.6863251,24.3181095,3095246,0,1181968,0
16:14:11.211,78,52,0,8,120.6863251,24.3181095,3087307,0,1203339,0
16:14:11.311,78,52,0,9,120.6863251,24.3181095,3087307,0,1203339,0
16:14:11.409,78,53,0,9,120.6863251,24.3181095,3093804,0,1218930,0
16:14:11.523,78,53,0,9,120.6863251,24.3181095,3093804,0,1218930,0
16:14:11.606,78,53,0,9,120.6863251,24.3181095,3100228,0,1217224,0
16:14:11.776,78,53,0,9,120.6863251,24.3181095,3099513,0,1217170,0
16:14:11.809,78,53,0,9,120.6863251,24.3181095,3099513,0,1217170,0
16:14:11.928,78,53,0,9,120.6863251,24.3181095,3095195,0,1217759,0
16:14:12.011,78,53,0,9,120.6863251,24.3181095,3097112,0,1217230,0
16:14:12.137,78,53,0,9,120.6863251,24.3181095,3091215,0,1217156,0
16:14:12.204,78,53,0,9,120.6863251,24.3181095,3089445,0,1219384,0
16:14:12.321,78,53,0,9,120.6863251,24.3181095,3101009,0,1217672,0
16:14:12.404,78,53,0,9,120.6863251,24.3181095,3102549,0,1213261,0
16:14:12.538,78,53,0,10,120.6863251,24.3181095,3088507,0,1212099,0
16:14:12.614,78,53,0,10,120.6863251,24.3181095,3088507,0,1212099,0
16:14:12.763,78,53,0,11,120.6863251,24.3181095,3099884,0,1213180,0
16:14:12.814,78,53,0,11,120.6863251,24.3181095,3107511,0,1213460,0
16:14:12.951,78,53,0,11,120.6863251,24.3181095,3099796,0,1213215,0
16:14:13.000,78,53,0,11,120.6863251,24.3181095,3096042,0,1214034,0
16:14:13.166,78,53,0,11,120.6863251,24.3181095,3103234,0,1214216,0
16:14:13.215,78,53,0,11,120.6863251,24.3181095,3103234,0,1214216,0
16:14:13.336,78,53,0,11,120.6863251,24.3181076,3104401,0,1213482,0
16:14:13.403,77,53,0,11,120.6863251,24.3181076,3082066,0,1213843,0
16:14:13.548,77,53,0,11,120.6863251,24.3181076,3083170,0,1213895,0
16:14:13.615,78,53,0,11,120.6863251,24.3181076,3098096,0,1212837,0
16:14:13.772,83,53,0,11,120.6863251,24.3181057,3313090,0,1213072,0
16:14:13.805,78,53,0,11,120.6863251,24.3181057,3100555,0,1213065,0
16:14:13.963,78,53,0,11,120.6863251,24.3181057,3102081,0,1212702,0
16:14:14.013,78,53,0,11,120.6863251,24.3181057,3102081,0,1212702,0
16:14:14.116,78,53,0,11,120.6863251,24.3181038,3090087,0,1210090,0
16:14:14.203,78,52,0,11,120.6863251,24.3181038,3105268,0,1199204,0
16:14:14.359,78,52,0,11,120.6863251,24.3181038,3085808,0,1194603,0
16:14:14.409,78,52,0,11,120.6863251,24.3181038,3101922,0,1195903,0
16:14:14.568,78,52,0,10,120.6863251,24.3181038,3093277,0,1208262,0
16:14:14.603,78,52,0,10,120.6863251,24.3181038,3093277,0,1208262,0
16:14:14.703,78,54,0,10,120.6863251,24.3181038,3100885,0,1231243,0
16:14:14.809,78,54,0,11,120.6863251,24.3181019,3089500,0,1248496,0
16:14:14.909,78,55,0,11,120.6863251,24.3181019,3095740,0,1255425,0
16:14:15.083,78,55,0,11,120.6863251,24.3181019,3096827,0,1255620,0
16:14:15.100,78,54,0,11,120.6863251,24.3181019,3100573,0,1251623,0
16:14:15.265,78,54,0,11,120.6863251,24.3181019,3095280,0,1248123,0
16:14:15.316,78,54,0,11,120.6863251,24.3181019,3095280,0,1248123,0
16:14:15.441,78,54,0,11,120.6863251,24.3181000,3101409,0,1248651,0
16:14:15.508,78,53,0,11,120.6863251,24.3181000,3093936,0,1226279,0
16:14:15.690,78,54,0,11,120.6863251,24.3181000,3093047,0,1231908,0
16:14:15.708,78,56,0,11,120.6863251,24.3181000,3095462,0,1277457,0
16:14:15.808,78,57,0,11,120.6863251,24.3181000,3101247,0,1316612,0
16:14:15.910,78,58,0,11,120.6863251,24.3181000,3106245,0,1338948,0
16:14:16.009,78,59,0,11,120.6863251,24.3181000,3095977,0,1350513,0
16:14:16.190,78,59,0,10,120.6863251,24.3181000,3092273,0,1351489,0
16:14:16.208,78,59,0,10,120.6863251,24.3181000,3092273,0,1351489,0
16:14:16.368,78,58,1,10,120.6863251,24.3181000,3094626,0,1341486,0
16:14:16.403,77,57,1,10,120.6863251,24.3181000,3082470,0,1315678,0
16:14:16.504,78,57,1,10,120.6863251,24.3181000,3102597,0,1317741,0
16:14:16.611,78,57,0,10,120.6863251,24.3181000,3102597,0,1317741,0
16:14:16.709,78,59,0,10,120.6863251,24.3181000,3104615,0,1362175,0
16:14:16.805,77,61,0,10,120.6863251,24.3181000,3059042,0,1401224,0
16:14:16.904,74,62,0,10,120.6863251,24.3181000,2933287,0,1419944,0
16:14:17.001,74,62,0,10,120.6863251,24.3181000,2933287,0,1419944,0
16:14:17.100,77,54,0,10,120.6863251,24.3181000,3072356,0,1242950,0
16:14:17.208,77,54,0,10,120.6863251,24.3181000,3072356,0,1242950,0
16:14:17.365,77,55,0,10,120.6863251,24.3181000,3076825,0,1258874,0
16:14:17.415,77,55,0,10,120.6863251,24.3181000,3067094,0,1259386,0
16:14:17.577,77,54,0,9,120.6863251,24.3181000,3067879,0,1244913,0
16:14:17.610,77,54,0,9,120.6863251,24.3181000,3067879,0,1244913,0
16:14:17.709,77,55,0,9,120.6863251,24.3181000,3074845,0,1254734,0
16:14:17.808,77,55,0,10,120.6863251,24.3181000,3074845,0,1254734,0
16:14:17.908,77,56,0,10,120.6863251,24.3181000,3071760,0,1277659,0
16:14:18.090,77,57,0,10,120.6863098,24.3181000,3075404,0,1303854,0
16:14:18.108,77,57,0,10,120.6863098,24.3181000,3075404,0,1303854,0
16:14:18.250,77,56,0,11,120.6863098,24.3181000,3074350,0,1278477,0
16:14:18.303,77,55,0,11,120.6863098,24.3181000,3071327,0,1264379,0
16:14:18.448,77,55,0,11,120.6863098,24.3181000,3071404,0,1264368,0
16:14:18.516,77,55,0,11,120.6863098,24.3181000,3071404,0,1264368,0
16:14:18.678,77,55,0,11,120.6863098,24.3181000,3068041,0,1265109,0
16:14:18.711,77,54,0,11,120.6863098,24.3181000,3074972,0,1248109,0
16:14:18.869,77,54,1,10,120.6863098,24.3181000,3061129,0,1250011,0
16:14:18.904,77,54,1,10,120.6863098,24.3181000,3061129,0,1250011,0
16:14:19.005,77,54,0,9,120.6863098,24.3181000,3062079,0,1252391,0
16:14:19.110,77,54,0,9,120.6863098,24.3181000,3051477,0,1252953,0
16:14:19.230,77,55,1,10,120.6863098,24.3181000,3066463,0,1254584,0
16:14:19.314,77,54,1,10,120.6863098,24.3181000,3064551,0,1243236,0
16:14:19.464,77,53,1,9,120.6863098,24.3181000,3054655,0,1230303,0
16:14:19.515,77,54,1,9,120.6863098,24.3181000,3047851,0,1234526,0
16:14:19.633,77,55,0,9,120.6863098,24.3181000,3055259,0,1267158,0
16:14:19.715,77,57,0,9,120.6863098,24.3181000,3061629,0,1308098,0
16:14:19.877,77,58,0,9,120.6863098,24.3181000,3061329,0,1326592,0
16:14:19.911,77,58,0,9,120.6863098,24.3181000,3061329,0,1326592,0
16:14:20.014,77,59,0,8,120.6863098,24.3181000,3059632,0,1345752,0
16:14:20.119,77,58,0,8,120.6863098,24.3181000,3066637,0,1328770,0
16:14:20.270,77,57,0,9,120.6863098,24.3181000,3067220,0,1301857,0
16:14:20.304,79,59,0,9,120.6863098,24.3181000,3148431,0,1358272,0
16:14:20.458,81,63,0,9,120.6863251,24.3181019,3217661,0,1431125,0
16:14:20.508,81,63,0,9,120.6863251,24.3181019,3217661,0,1431125,0
16:14:20.611,81,66,0,10,120.6863251,24.3181019,3204563,0,1497624,0
16:14:20.710,81,66,0,10,120.6863251,24.3181019,3217056,0,1506207,0
16:14:20.809,81,66,0,10,120.6863251,24.3181019,3215690,0,1507882,0
16:14:20.914,81,66,0,9,120.6863251,24.3181019,3204980,0,1507563,0
16:14:21.057,81,66,0,9,120.6863251,24.3181019,3227007,0,1508912,0
16:14:21.107,81,66,0,9,120.6863251,24.3181019,3227007,0,1508912,0
16:14:21.245,83,70,0,10,120.6863251,24.3181019,3296281,0,1603840,0
16:14:21.311,83,70,0,10,120.6863251,24.3181019,3296281,0,1603840,0
16:14:21.484,83,77,0,10,120.6863251,24.3181019,3291873,0,1740906,0
16:14:21.503,83,77,0,10,120.6863251,24.3181019,3291873,0,1740906,0
16:14:21.603,83,79,0,10,120.6863251,24.3181019,3305837,0,1791782,0
16:14:21.708,83,79,0,11,120.6863251,24.3181038,3305837,0,1791782,0
16:14:21.806,83,81,0,11,120.6863251,24.3181038,3313708,0,1831262,0
16:14:21.903,83,81,0,10,120.6863251,24.3181038,3313708,0,1831262,0
16:14:22.003,84,81,0,10,120.6863251,24.3181038,3321932,0,1829272,0
16:14:22.114,83,81,1,10,120.6863251,24.3181038,3310512,0,1832209,0
16:14:22.261,84,81,2,11,120.6863251,24.3181038,3334312,0,1832989,0
16:14:22.310,84,81,2,11,120.6863251,24.3181038,3355840,0,1837422,0
16:14:22.474,85,81,1,10,120.6863251,24.3181038,3373786,0,1846120,0
16:14:22.507,85,81,1,10,120.6863251,24.3181038,3373786,0,1846120,0
16:14:22.675,86,82,1,10,120.6863251,24.3181019,3413704,0,1853707,0
16:14:22.710,86,82,1,10,120.6863251,24.3181019,3425363,0,1860233,0
16:14:22.808,86,82,1,10,120.6863251,24.3181019,3432138,0,1861525,0
16:14:22.912,87,82,1,10,120.6863251,24.3181019,3440026,0,1862177,0
